Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Active,form_sequence_id
ox_spec_lab,decode_panel_form,,descriptive,Respiratory Support,,check all that apply,,,,,[hsc_cat_crit(CH02778)]=1,,,,,,,,1
ox_spec,decode_panel_form,,checkbox,Respiratory Support,"CH04047, Oxygen supply (cylinders, concentrators, piped oxygen) | CH04049, Ventilation mechanisms  (e.g Ventilators like CPAP, BiPAP and Mechanical ventilation ) | CH04048, Oxygen  monitoring",check all that apply,,,,,[hsc_cat_crit(CH02778)]=1,,,,,,,,1
itt_spec_lab,decode_panel_form,,descriptive,Intravenous Treatments & Transfusion Support,,check all that apply,,,,,[hsc_cat_crit(CH04077)]=1,,,,,,,,1
itt_spec,decode_panel_form,,checkbox,Intravenous Treatments & Transfusion Support,"CH04063, Blood product availability (e.g., whole blood, packed RBCs, FFP, platelets) | CH04064, Blood typing and crossmatching services | CH04065, Safe transfusion supplies (e.g., transfusion sets, filters) | CH04066, IV fluids (e.g., saline, Ringer's lactate, dextrose solutions) | CH04067, Parenteral antibiotics or antivirals",check all that apply,,,,,[hsc_cat_crit(CH04077)]=1,,,,,,,,1
ipc_cat_lab,decode_panel_form,,descriptive,Improved infection prevention and control ,,,,,,,[prev_cat(CH01885)]='1',,,,,,,,1
ipc_cat,decode_panel_form,,checkbox,Improved Infection Prevention and Control Measures ,"CH03466, Access to infection prevention and control equipment, supplies and consumables | CH03467, Availability of institutional infection prevention and control protocols | CH03468, Improved infection control training for healthcare staff",check all that apply,,,,,[prev_cat(CH01885)]='1',,,,,,,,1
hr_cat_lab,decode_panel_form,,descriptive,Improved Human Resources for Health,,,,,,,[prev_cat(CH03972)]=1,,,,,,,,1
hr_cat,decode_panel_form,,checkbox,Improved Human Resources for Health,"CH03987, Adequate number of trained health workers (e.g. nurses, doctors) | CH03988, Improved training for healthcare staff in recognizing disease severity | CH03989, Adequate clinical management",check all that apply,,,,,[prev_cat(CH03972)]=1,,,,,,,,1
diag_cat_lab,decode_panel_form,,descriptive,Improved Diagnostic Capacity,,,,,,,[prev_cat(CH03973)]=1,,,,,,,,1
diag_cat,decode_panel_form,,checkbox,Improved Diagnostic capability,"CH03990, Timely processing of diagnostic samples | CH03991, Availability of test results | CH03992, Appropriately trained laboratory staff",check all that apply,,,,,[prev_cat(CH03973)]=1,,,,,,,,1
serv_cat_lab,decode_panel_form,,descriptive,Improved Service Accessibility,,,,,,,[prev_cat(CH03974)]=1,,,,,,,,1
serv_cat,decode_panel_form,,checkbox,Improved Service Accessibility,"CH03470, Availability of adequate ambulance or emergency transport services | CH03993, Health facilities location within accessible distance | CH03994, Geographical or physical barriers limiting access to care",check all that apply,,,,,[prev_cat(CH03974)]=1,,,,,,,,1
sdh_cat_lab,decode_panel_form,,descriptive,Social Determinants and Support Systems,,,,,,,[prev_cat(CH03433)]=1,,,,,,,,1
sdh_cat,decode_panel_form,,checkbox,Social Determinants and Support Systems,"CH03995, Promotion of food security to prevent malnutrition-related vulnerabilities | CH03996, Financial support to prevent missed care due to lack of transport | CH03997, Financial support to ensure timely access to laboratory testing | CH03998, Financial support to prevent treatment interruptions | CH03999, Improved health literacy and promotion of appropriate health-seeking behaviours | CH04000, Strengthened social support systems to prevent loss to follow-up and non-adherence | CH04001, Reduction of fear and stigma to promote early care-seeking and disclosure | CH04002, Community-based mental health services to prevent deterioration in mental health | CH04003, Prevention of substance abuse through awareness and support services | CH04004, Culturally sensitive health education to prevent treatment interruption due to traditional beliefs | CH04005, Prevention of domestic violence through protection and support systems",check all that apply,,,,,[prev_cat(CH03433)]=1,,,,,,,,1
sdh_cat_sub_lab,decode_panel_form,,descriptive,Please specify substance of abuse:,,check all that apply,,,,,[sdh_cat(CH04003)]=1,,,,,,,,1
sdh_cat_sub,decode_panel_form,,checkbox,Please specify substance of abuse:,"CH04006, Alcohol abuse | CH04007, Cannabis | CH04008, Opioids | CH04009, IV drug use | CH00010, Other",check all that apply,,,,,[sdh_cat(CH04003)]=1,,,,,,,,1
sdh_sub_oth_lab,decode_panel_form,,descriptive,Specify other substance:,,,,,,,[sdh_cat_sub(CH00010)]=1,,,,,,,,1
sdh_sub_oth,decode_panel_form,,text,Specify other substance:,,,,,,,[sdh_cat_sub(CH00010)]=1,,,,,,,,1
itds_cat_lab,decode_panel_form,,descriptive,Improved Information and Data Systems,,,,,,,[prev_cat(CH03975)]=1,,,,,,,,1
itds_cat,decode_panel_form,,checkbox,Improved Information and Data Systems,"CH04010, Availability of patient medical records at the healthcare facility | CH04011, Integration of data across different levels of healthcare",check all that apply,,,,,[prev_cat(CH03975)]=1,,,,,,,,1
vacc_cat_lab,decode_panel_form,,descriptive,Preventative measures such as Vaccination and Prophylaxis,,,,,,,[prev_cat(CH03976)]=1,,,,,,,,1
vacc_cat,decode_panel_form,,checkbox,Preventative measures such as Vaccination and Prophylaxis,"CH04012, Access to screening (e.g. cervical cancer, TB) | CH04013, Access to vaccination services (e.g. hepatitis B, pneumococcal vaccine) | CH04014, Access to prophylactic treatment (e.g. Septrin, IPT for TB and PrEP/PEP for HIV)",check all that apply,,,,,[prev_cat(CH03976)]=1,,,,,,,,1
hiv_cat_lab,decode_panel_form,,descriptive,Improved HIV prevention and control,,,,,,,[prev_cat(CH01886)]=1,,,,,,,,1
hiv_cat,decode_panel_form,,checkbox,Improved HIV prevention and control,"CH04015, Improved HIV testing coverage | CH04016, Timely initiation of HIV care and/or treatment | CH04017, Improved adherence to HIV treatment | CH04018, Increased awareness about the risks and side effect of non-medical  substance (e.g. traditional medicine, herbal medicine)",check all that apply,,,,,[prev_cat(CH01886)]=1,,,,,,,,1
tb_cat_lab,decode_panel_form,,descriptive,"Improved TB prevention, treatment  and control",,,,,,,[prev_cat(CH03977)]=1,,,,,,,,1
tb_cat,decode_panel_form,,checkbox,"Improved TB prevention, treatment  and control","CH04019, Improved TB screening for early detection | CH04020, Provision of TB preventative therapy (TPT) for eligible individuals | CH04021, Support mechanism for treatment adherence | CH04022, Effective contact tracing | CH04023, Training of health worker in TB-HIV co-management",check all that apply,,,,,[prev_cat(CH03977)]=1,,,,,,,,1
prev_recc_narr,decode_panel_form,,notes,"<div class=""rich-text-field-label""><p>THOROUGHLY DESCRIBE THE RECOMMENDATIONS YOU SELECTED ABOVE. <br /><span style=""font-weight: normal;"">Include specifics regarding the proposed actions and how they are relevant to the cause(s) of death and maternal conditions that contributed to death.</span></p> <p><span style=""font-weight: normal; color: #000000; background-color: #fbeeb8;"">DO NOT ENTER identifiable information (names, phone numbers, home locations, etc.)</span></p></div>",,,,,,,[prev_status] = 'CH03481' or [prev_status]='CH03482',,,,,, @CHARLIMIT=3000,,1
dpi_000,decode_panel_icd_code_entry_form,,descriptive,CHAMPS Form CRF_08.00.06 v3.0.0 2023_09_20,,,,,,,,,,,,,,,2
dpi_131,decode_panel_icd_code_entry_form,NOTICE,descriptive,"<div class=""rich-text-field-label""><p>No cause of death was determined by the panel for DeCoDe Packet Version ID <u>[packet_version_id]</u> . <br />The reason cited by the panel was: <u>[dp_017]</u><br />Please code the appropriate <span style=""background-color: #bfedd2;"">ICD-11</span> code for an Unknown/Undetermined cause of death</p></div>",,,,,,,[dp_016]='CH00002' ,,,,,, @HIDDEN,,2
dpi_003,decode_panel_icd_code_entry_form,1.0 Coding Information,text,Date of completion,,DD/MM/YYYY,date_dmy,,,,,y,,,,,,,2
dpi_004,decode_panel_icd_code_entry_form,2.0 Panel Information,descriptive,"Site ID #: <u>[dp_001]</u>",,,,,,,,,,,,,,,2
dpi_005,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (1): <u>[dp_002]</u>,,,,,,,,,,,,,,,2
dpi_006,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (2): <u>[dp_003]</u>,,,,,,,,,,,,,,,2
dpi_007,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (3): <u>[dp_004]</u>,,,,,,,,,,,,,,,2
dpi_008,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (4): <u>[dp_005]</u>,,,,,,,,,,,,,,,2
dpi_009,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (5): <u>[dp_006]</u>,,,,,,,,,,,,,,,2
dpi_010,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (6): <u>[dp_007]</u>,,,,,,,,,,,,,,,2
dpi_011,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (7): <u>[dp_008]</u>,,,,,,,,,,,,,,,2
dpi_012,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (8): <u>[dp_009]</u>,,,,,,,,,,,,,,,2
dpi_013,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (9): <u>[dp_010]</u>,,,,,,,,,,,,,,,2
dpi_014,decode_panel_icd_code_entry_form,,descriptive,Panel Member ID (10): <u>[dp_011]</u>,,,,,,,,,,,,,,,2
dpi_015,decode_panel_icd_code_entry_form,3.0 Case Information,descriptive,DeCoDe Packet Version ID: <u>[packet_version_id]</u>,,,,,,,,,,,,,,,2
dpi_016,decode_panel_icd_code_entry_form,,descriptive,CHAMPS ID of deceased: <u>[champs_id]</u>,,,,,,,,,,,,,,,2
dpi_017,decode_panel_icd_code_entry_form,,descriptive,Case Type: <u>[dp_013]</u>,,,,,,,,,,,,,,,2
icd11_info_v2,decode_panel_icd_code_entry_form,4.0 Cause of Death Results for Coding,descriptive,"<div class=""rich-text-field-label""><p>The link below will open a new window containing the WHO ICD-11 Coding Browser. This tool will help you identify the proper coding for each each case. </p> <p>NOTE: Copy the <span style=""background-color: #bfedd2;"">CODE only</span> into CODE fields (e.g. XN741); <span style=""background-color: #f8cac6;"">DO NOT</span> include descriptive text (e.g. Klebsiella pneumoniae). Note that codes may have multiple concepts joined together in one string, e.g. CA40.03&XB25&XN8LS&XK9J/1G41/MG50.7</p> <p><span style=""background-color: #bfedd2;"">Please copy the ENTIRE string</span> into the field, as it appears in the browser.</p> <p><a title=""ICD-11"" href=""https://icd.who.int/browse11/l-m/en"" target=""_blank"" rel=""noopener"">ICD-11 Coding Browser</a></p> <p> </p></div>",,,,,,,,,,,,,,,2
dpi_091,decode_panel_icd_code_entry_form,4(a) Underlying Cause,descriptive,Underlying cause or factor was recorded as: <u>[dp_108]</u>,,,,,,,,,,,,,,,2
dpi_092,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: <u>[dp_110]</u>,,,,,,,"[dp_110] <>= ""CH01410"" AND [dp_110]<>""""",,,,,,,,2
dpi_093,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: Other Etiology/Agent -  <u>[dp_111]</u>,,,,,,,"[dp_110] = ""CH01410""",,,,,,,,2
dpi_094,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: <u>[dp_112]</u>,,,,,,,"[dp_112] <>= ""CH01410"" AND [dp_112]<>""""",,,,,,,,2
dpi_095,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: Other Etiology/Agent -  <u>[dp_113]</u>,,,,,,,"[dp_112] = ""CH01410""",,,,,,,,2
dpi_096,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: <u>[dp_114]</u>,,,,,,,"[dp_114] <>= ""CH01410"" AND [dp_114]<>""""",,,,,,,,2
dpi_097,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: Other Etiology/Agent -  <u>[dp_115]</u>,,,,,,,"[dp_114] = ""CH01410""",,,,,,,,2
dpi_134,decode_panel_icd_code_entry_form,,descriptive,Main data point that was critical in determining this cause <u>[dp_157]</u>,,,,,,,"[dp_157]<>""""",,,,,,,,2
cod_icd11_uc,decode_panel_icd_code_entry_form,,text,"<div class=""rich-text-field-label""><p><span style=""background-color: #bfedd2;"">Underlying cause ICD-11 code</span></p></div>",,,,,,,,y,,,,,,,2
dpi_019,decode_panel_icd_code_entry_form,4(b) Disease or condition directly leading to death,descriptive,Immediate cause of death was recorded as: <u>[dp_018]</u>,,,,,,,"[dp_018]<>""""",,,,,,,,2
dpi_020,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: <u>[dp_020]</u>,,,,,,,"[dp_020] <>= ""CH01410"" AND [dp_020]<>""""",,,,,,,,2
dpi_021,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: Other Etiology/Agent -  <u>[dp_021]</u>,,,,,,,"[dp_020] = ""CH01410""",,,,,,,,2
dpi_022,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: <u>[dp_022]</u>,,,,,,,"[dp_022] <>= ""CH01410"" AND [dp_022]<>""""",,,,,,,,2
dpi_023,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: Other Etiology/Agent -  <u>[dp_023]</u>,,,,,,,"[dp_022] = ""CH01410""",,,,,,,,2
dpi_024,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: <u>[dp_024]</u>,,,,,,,"[dp_024] <>= ""CH01410"" AND [dp_024]<>""""",,,,,,,,2
dpi_025,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: Other Etiology/Agent -  <u>[dp_025]</u>,,,,,,,"[dp_024] = ""CH01410""",,,,,,,,2
dpi_133,decode_panel_icd_code_entry_form,,descriptive,Main data point that was critical in determining this cause <u>[dp_156]</u>,,,,,,,"[dp_156]<>""""",,,,,,,,2
cod_icd11_ic,decode_panel_icd_code_entry_form,,text,"<div class=""rich-text-field-label""><p><span style=""background-color: #bfedd2;"">Immediate cause of death ICD-11 code</span></p></div>",,,,,,,"[dp_018]<>"""" ",y,,,,,,,2
dpi_027,decode_panel_icd_code_entry_form,4(c) Conditions (1 up to 8) <br> Morbid Condition 1,descriptive,Morbid condition 1 or other condition was recorded as: <u>[dp_028]</u>,,,,,,," [dp_028]<>""""",,,,,,,,2
dpi_028,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: <u>[dp_030]</u>,,,,,,,"[dp_030] <>= ""CH01410"" AND [dp_030]<>""""",,,,,,,,2
dpi_029,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: Other Etiology/Agent -  <u>[dp_031]</u>,,,,,,,"[dp_030] = ""CH01410""",,,,,,,,2
dpi_030,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: <u>[dp_032]</u>,,,,,,,"[dp_032] <>= ""CH01410"" AND [dp_032]<>""""",,,,,,,,2
dpi_031,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: Other Etiology/Agent -  <u>[dp_033]</u>,,,,,,,"[dp_032] = ""CH01410""",,,,,,,,2
dpi_032,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: <u>[dp_034]</u>,,,,,,,"[dp_034] <>= ""CH01410"" AND [dp_034]<>""""",,,,,,,,2
dpi_033,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: Other Etiology/Agent -  <u>[dp_035]</u>,,,,,,,"[dp_034] = ""CH01410""",,,,,,,,2
cod_icd11_mc1,decode_panel_icd_code_entry_form,,text,"<div class=""rich-text-field-label""><p><span style=""background-color: #bfedd2;"">Morbid condition 1 ICD-11 code</span></p></div>",,,,,,," [dp_028]<>""""",y,,,,,,,2
dpi_035,decode_panel_icd_code_entry_form,Morbid Condition 2,descriptive,Morbid condition 2 was recorded as <u>[dp_038]</u>,,,,,,," [dp_038]<>""""",,,,,,,,2
dpi_036,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: <u>[dp_040]</u>,,,,,,,"[dp_040] <>= ""CH01410"" AND [dp_038]<>"""" ",,,,,,,,2
dpi_037,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: Other Etiology/Agent -  <u>[dp_041]</u>,,,,,,,"[dp_040] = ""CH01410""",,,,,,,,2
dpi_038,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: <u>[dp_042]</u>,,,,,,,"[dp_042] <>= ""CH01410"" AND [dp_042]<>""""  ",,,,,,,,2
dpi_039,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: Other Etiology/Agent -  <u>[dp_043]</u>,,,,,,,"[dp_042] = ""CH01410""",,,,,,,,2
dpi_040,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: <u>[dp_044]</u>,,,,,,,"[dp_044] <>= ""CH01410"" AND [dp_044]<>"""" ",,,,,,,,2
dpi_041,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: Other Etiology/Agent -  <u>[dp_045]</u>,,,,,,,"[dp_044] = ""CH01410""",,,,,,,,2
cod_icd11_mc2,decode_panel_icd_code_entry_form,,text,"<div class=""rich-text-field-label""><p><span style=""background-color: #bfedd2;"">Morbid condition 2 ICD-11 code</span></p></div>",,,,,,,"[dp_038]<>"""" ",y,,,,,,,2
dpi_043,decode_panel_icd_code_entry_form,Morbid Condition 3,descriptive,Morbid condition 3 was recorded as <u>[dp_048]</u>,,,,,,,"[dp_048]<>""""",,,,,,,,2
dpi_044,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: <u>[dp_050]</u>,,,,,,,"[dp_050] <>= ""CH01410"" AND [dp_050]<>"""" ",,,,,,,,2
dpi_045,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(1) for this condition: Other Etiology/Agent -  <u>[dp_051]</u>,,,,,,,"[dp_050] = ""CH01410""",,,,,,,,2
dpi_046,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: <u>[dp_052]</u>,,,,,,,"[dp_052] <>= ""CH01410"" AND [dp_052]<>""""",,,,,,,,2
dpi_047,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(2) for this condition: Other Etiology/Agent -  <u>[dp_053]</u>,,,,,,,"[dp_052] = ""CH01410""",,,,,,,,2
dpi_048,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: <u>[dp_054]</u>,,,,,,,"[dp_054] <>= ""CH01410"" AND [dp_054]<>""""",,,,,,,,2
dpi_049,decode_panel_icd_code_entry_form,,descriptive,Etiology/Agent(3) for this condition: Other Etiology/Agent -  <u>[dp_055]</u>,,,,,,,"[dp_054] = ""CH01410""",,,,,,,,2
cod_icd11_mc3,decode_panel_icd_code_entry_form,,text,"<div class=""rich-text-field-label""><p><span style=""background-color: #bfedd2;"">Morbid condition 3 ICD-11 code</span></p></div>",,,,,,,"[dp_016]='CH00001' AND [dp_048]<>"""" ",y,,,,,,,2
